id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
6798960,7263582,Jaime And Gary,Silver Lake,34.09066,-118.28148,Entire home/apt,109,31,2,2,249,0
17941412,123079403,Ana,Santa Monica,34.00722,-118.48508,Entire home/apt,140,31,15,1,127,0
17671676,70838458,Ying,Rosemead,34.06403,-118.10478,Private room,81,1,71,14,358,3
6.9281E+17,68240258,Billie,Koreatown,34.07604,-118.31112,Entire home/apt,99,30,0,1,363,0
6.57849E+17,2868384,Daniela,Venice,34.00072,-118.46407,Entire home/apt,98,30,2,5,349,2
7.05154E+17,477438939,Universal,Studio City,34.13649,-118.36446,Entire home/apt,498,2,13,6,146,13
8.10982E+17,406602958,Dre,Studio City,34.14618651,-118.3754554,Entire home/apt,287,30,0,12,161,0
6.15361E+17,405005646,Libert,Inglewood,33.97187,-118.369003,Private room,59,31,6,4,333,6
7400306,38774068,C,Silver Lake,34.09497,-118.2735,Entire home/apt,65,30,50,4,177,5
26339673,13585082,Yani,North Hollywood,34.17776,-118.36417,Entire home/apt,65,30,95,3,288,3
50470240,300822482,Sojourn,Venice,33.98231,-118.46695,Entire home/apt,407,30,29,3,89,0
3048343,14719697,Puna,Venice,33.98737335,-118.4654694,Entire home/apt,290,30,138,1,238,2
16326596,103894453,Cristy,West Los Angeles,34.04251,-118.43686,Private room,150,2,5,4,149,1
469951,2331738,Emmett,Venice,33.98861,-118.45721,Entire home/apt,200,30,45,1,304,0
53381996,7978870,Andy & Aaron,Venice,33.97751,-118.46435,Entire home/apt,361,4,59,18,269,51
7.39825E+17,79399428,Hayk,Burbank,34.17036,-118.35208,Entire home/apt,87,6,5,5,348,5
17439485,70838458,Ying,Rosemead,34.06262,-118.10257,Private room,81,1,80,14,364,15
45691005,239712,Silvio,Santa Monica,34.01245,-118.49694,Entire home/apt,222,1,161,7,300,67
11620599,49902835,Damian,East Pasadena,34.13511,-118.077,Entire home/apt,112,4,321,5,123,36
50871066,411105192,Ethan,Venice,33.99702,-118.47557,Entire home/apt,120,30,4,12,333,3
42073826,134267499,StayCozy,Hollywood Hills,34.10577,-118.34196,Entire home/apt,89,31,0,102,178,0
31672978,134267499,StayCozy,Santa Monica,34.01051,-118.49344,Entire home/apt,150,31,9,102,117,0
17576489,70838458,Ying,Rosemead,34.06262,-118.10488,Private room,81,1,43,14,365,1
46677260,17131473,Ruben,Venice,33.99408,-118.46529,Entire home/apt,255,30,13,1,90,2
7.73891E+17,136517211,Yola,Arcadia,34.15621,-118.0666,Entire home/apt,125,1,4,5,80,4
53202305,64223898,Amy,Venice,33.992393,-118.45974,Entire home/apt,382,3,13,1,351,10
16948000,103894453,Cristy,West Los Angeles,34.04282,-118.43749,Private room,150,30,0,4,365,0
46969515,5798845,Diana,Palms,34.0298,-118.41623,Entire home/apt,350,30,1,2,68,1
7.95019E+17,141929,Concierge Haus,Silver Lake,34.08515019,-118.2710959,Entire home/apt,410,3,3,2,346,3
1108077,2734452,Christine,Palms,34.01798,-118.41585,Entire home/apt,471,6,3,2,327,2
16072808,3743686,Grace,Los Feliz,34.10104,-118.28389,Private room,68,30,141,1,178,3
3595022,15908796,Jill,Hollywood Hills,34.10906,-118.32996,Private room,92,30,100,1,364,0
669590,2622454,Mary,Hollywood,34.09995,-118.32801,Private room,65,30,473,10,250,1
52151557,35174730,Renee,Monterey Park,34.06797,-118.13025,Private room,86,1,87,4,316,59
7774658,2827865,Miriam & Lior,Van Nuys,34.17215,-118.44717,Private room,63,30,56,1,126,0
51233530,361216204,Ruben,Long Beach,33.77198,-118.1784,Entire home/apt,222,2,81,5,333,47
49489112,187389270,Alejandra,Santa Monica,34.004845,-118.487892,Entire home/apt,450,30,1,1,343,0
41433289,134267499,StayCozy,Hollywood Hills,34.10429,-118.33902,Entire home/apt,72,31,1,102,89,0
31515403,200883,Mary Ann,Santa Monica,34.03331757,-118.491394,Entire home/apt,115,31,5,4,322,3
6.2974E+17,134267499,StayCozy,Hollywood Hills,34.10435,-118.34127,Entire home/apt,97,31,0,102,81,0
43308097,312473790,Gigi,Long Beach,33.77604,-118.18126,Entire home/apt,107,2,131,2,176,48
47363315,239564993,Klaudia,Signal Hill,33.79009,-118.15831,Entire home/apt,145,1,138,1,257,72
8.26219E+17,385401548,Erin,Westlake,34.06745649,-118.2832116,Private room,45,30,0,1,364,0
23685418,56043943,Ellen,Culver City,33.99606,-118.43295,Entire home/apt,185,3,94,1,191,0
50735656,134267499,StayCozy,Santa Monica,34.00848,-118.49521,Entire home/apt,116,31,1,102,89,0
5.94595E+17,230016718,Sam,Hollywood,34.10462,-118.33694,Entire home/apt,277,1,21,36,85,21
3114902,4677715,Heather,East Los Angeles,34.05635,-118.17684,Entire home/apt,111,1,325,12,150,40
7.21343E+17,11294711,Hai,Hollywood,34.10375,-118.3295,Entire home/apt,110,30,0,7,207,0
32521550,18900458,Kyung,East Los Angeles,34.03845,-118.1889,Entire home/apt,130,2,190,6,92,58
32501333,18900458,Kyung,East Los Angeles,34.03731,-118.18914,Entire home/apt,121,2,183,6,140,47
15208609,63835920,Lewis,Hollywood,34.09969,-118.3281,Entire home/apt,188,30,104,2,335,0
46605658,352624771,Yunfei,East Los Angeles,34.04989,-118.1808,Entire home/apt,66,1,54,2,140,25
7.87852E+17,481179929,Mar,Studio City,34.15130075,-118.3872013,Private room,120,1,4,21,359,4
7.79942E+17,481179929,Mar,Studio City,34.1512,-118.38724,Private room,120,1,3,21,357,3
26430770,170082386,Torrey,Sawtelle,34.04019,-118.46096,Entire home/apt,69,30,47,19,250,1
6.21724E+17,457656653,Kennedy,East Los Angeles,34.05838,-118.17253,Entire home/apt,187,2,4,10,365,4
34388161,113805616,Sam & Rebecca,Mid-City,34.04528,-118.37572,Entire home/apt,125,30,57,1,47,7
42759258,127070734,Alizé,Del Rey,33.99059,-118.42076,Entire home/apt,125,30,2,2,34,1
45433585,106980640,Rose,Koreatown,34.07422,-118.28682,Private room,40,30,5,17,342,1
8.37226E+17,136419920,Saba,Westlake,34.06364131,-118.279218,Entire home/apt,58,30,0,1,332,0
5.89118E+17,394447195,Jesse & Fiona,Hancock Park,34.06726,-118.33884,Entire home/apt,105,31,2,5,276,2
12888163,38774068,C,Silver Lake,34.09512,-118.27347,Entire home/apt,55,30,15,4,269,0
21702009,33994821,Yelitza,Mount Washington,34.11361,-118.21483,Private room,190,2,64,1,124,23
6.59173E+17,230016718,Sam,Hollywood,34.10465,-118.33527,Entire home/apt,287,1,29,36,173,29
53379133,231008197,Jade,Culver City,34.01527,-118.39993,Entire home/apt,271,3,3,2,179,3
45274854,364569772,Meirav,Valley Village,34.16112,-118.39295,Entire home/apt,400,2,91,1,46,20
5.63769E+17,187536396,Karen,West Covina,34.05499,-117.92123,Shared room,65,5,8,2,365,7
13580023,29001604,Rich,North Hollywood,34.18093,-118.37426,Entire home/apt,215,2,156,1,150,23
11243092,54282523,Greg,Santa Monica,34.00305,-118.48087,Entire home/apt,175,30,50,2,302,1
8.28247E+17,31830429,Joseph,Hollywood Hills,34.10706,-118.32158,Entire home/apt,101,31,0,18,341,0
29241687,170082386,Torrey,Sawtelle,34.04343,-118.45708,Entire home/apt,97,30,58,19,278,0
13578480,18576389,Kenny,Sawtelle,34.04153,-118.45785,Entire home/apt,114,30,55,2,90,0
7.82747E+17,187543153,Elliot,Venice,33.98532,-118.44514,Entire home/apt,250,30,0,51,172,0
45425747,106980640,Rose,Westlake,34.0757,-118.28539,Private room,30,30,8,17,312,4
53554020,4984650,Damien,Long Beach,33.78185,-118.16548,Entire home/apt,127,2,40,1,346,35
106061,550078,Darrell E,Silver Lake,34.08587,-118.2648,Entire home/apt,72,30,200,2,200,5
6.81858E+17,1381289,Tawny,Palms,34.01369,-118.41595,Entire home/apt,475,30,0,21,179,0
8.3112E+17,6591939,Gary,Hollywood,34.0983374,-118.3262338,Private room,68,30,0,1,339,0
951515,3041,Yoga Priestess,Santa Monica,34.00317,-118.47928,Entire home/apt,301,1,34,2,355,8
8.21016E+17,228306156,Blake,Rosemead,34.06663651,-118.0974027,Entire home/apt,136,3,0,10,34,0
26397721,170082386,Torrey,Sawtelle,34.04368,-118.45542,Entire home/apt,69,30,50,19,277,1
29059420,218982404,Ann,Santa Monica,34.04219,-118.50084,Entire home/apt,105,2,18,1,0,0
35770018,115997726,Zora,Avalon,33.34393,-118.32277,Private room,136,1,22,20,174,0
2345363,11977189,John,Santa Monica,34.00678,-118.4815,Private room,50,30,247,1,252,0
19969634,1454832,Ezra,Studio City,34.14039,-118.38935,Entire home/apt,111,2,77,1,53,18
53735352,230016718,Sam,Hollywood,34.10469,-118.33683,Entire home/apt,330,30,28,36,91,19
31127803,23048713,Iry,Hollywood Hills,34.11009,-118.33177,Private room,65,30,157,4,351,2
34156357,25326961,Alba & Mike,Venice,33.98946,-118.47593,Entire home/apt,79,31,16,55,320,5
6.17603E+17,457027630,Sarit,Venice,33.99244,-118.47305,Entire home/apt,420,4,2,1,75,2
46077780,89420031,Anna,Long Beach,33.82391,-118.12446,Private room,66,1,74,9,113,33
23633538,383623,Melissa,Hollywood,34.0972,-118.33439,Entire home/apt,221,4,73,1,243,1
374590,1647272,Bianca,Silver Lake,34.09451,-118.27413,Entire home/apt,418,30,28,3,312,0
7.07913E+17,410310873,Pamela,Santa Monica,34.02324291,-118.5030238,Entire home/apt,150,30,0,1,342,0
6.40513E+17,430595895,Alex,Long Beach,33.77453,-118.17026,Entire home/apt,368,2,14,18,327,14
3751832,19199871,Angela,Palms,34.02275,-118.41555,Private room,45,3,443,2,142,35
7.77705E+17,485039657,Leticia,Norwalk,33.911857,-118.095145,Entire home/apt,200,3,1,2,364,1
7.94324E+17,493650503,Jill,Venice,33.993167,-118.4742383,Entire home/apt,264,30,0,2,283,0
48866979,81794058,Moda,Westwood,34.05355,-118.44275,Entire home/apt,160,30,9,18,89,0
4025357,3392276,Amir,West Los Angeles,34.04673,-118.43362,Entire home/apt,33,30,27,43,347,1
24580712,36131476,Christopher,North Hollywood,34.17035,-118.35985,Entire home/apt,300,2,323,6,162,68
54227242,110236772,Pierson,Hollywood Hills,34.12189,-118.34617,Entire home/apt,124,30,8,1,85,8
25084122,55436457,Claire,Hollywood Hills,34.11418,-118.3192,Entire home/apt,165,5,236,1,129,53
29456177,31830429,Joseph,Hollywood Hills,34.10744,-118.32352,Entire home/apt,199,31,2,18,365,0
7.61025E+17,205333524,Alex,Hollywood,34.09307,-118.34232,Entire home/apt,149,2,5,45,325,5
7.1954E+17,9869680,Dallas,Los Feliz,34.09941953,-118.2779165,Entire home/apt,225,1,1,1,285,1
52008105,379967162,Keith,Castaic,34.50259,-118.62061,Private room,85,30,0,4,365,0
7.77808E+17,490742812,Sunny,Monterey Park,34.06162,-118.12049,Entire home/apt,108,1,19,4,198,19
46068094,11339323,Matt,Silver Lake,34.09614,-118.25858,Entire home/apt,466,31,5,3,179,1
7.85046E+17,386157928,Blake,Avalon,33.35591,-118.33234,Entire home/apt,371,2,0,3,292,0
30321435,32701062,Jenny,Avalon,33.35322,-118.33,Entire home/apt,376,1,84,2,226,25
44560395,10531137,Rutilio,Mid-City,34.03799,-118.36444,Entire home/apt,105,30,1,12,76,0
7.09393E+17,21428676,Troy,Avalon,33.35399,-118.32979,Entire home/apt,369,1,12,1,211,12
40288983,72558492,Jatnna,Hollywood,34.09312,-118.31242,Private room,100,30,0,1,83,0
975453,5335305,Todd,Mid-City,34.0415,-118.33888,Entire home/apt,107,1,391,2,106,78
6.4054E+17,4791424,Sara,Los Feliz,34.1061968,-118.2973855,Entire home/apt,202,30,0,1,156,0
21818235,159040120,Valerie,Hollywood Hills,34.10919,-118.32662,Entire home/apt,122,1,309,1,153,59
34036486,795083,Marianne,Venice,33.99261,-118.47323,Entire home/apt,329,30,3,1,89,0
51622551,132866289,Juan,Silver Lake,34.07875,-118.27868,Entire home/apt,122,2,71,2,229,63
46507728,5230748,Krista,Mid-City,34.03827,-118.3383,Entire home/apt,125,30,125,1,334,31
17753649,21964180,Ben,Hollywood Hills,34.10974,-118.33129,Entire home/apt,120,4,68,1,59,16
5.98617E+17,14727082,Philip,Hollywood,34.09876,-118.31729,Entire home/apt,95,30,4,12,325,4
1972008,10182341,Bari,Mid-City,34.04692,-118.35772,Entire home/apt,81,30,21,1,106,7
13993414,35825942,Sunny,Hollywood Hills,34.11891,-118.32393,Entire home/apt,450,4,149,1,218,25
28941152,100307715,Juli,North Hollywood,34.18003,-118.38817,Entire home/apt,190,30,4,16,365,1
50894205,4955218,Deluxe Suites,Hollywood,34.09181,-118.3284,Entire home/apt,251,1,37,22,334,25
47076504,14727082,Philip,Hollywood,34.09828,-118.31925,Entire home/apt,99,30,8,12,337,5
49949584,15878447,Betty,Monterey Park,34.06051,-118.1193,Private room,71,4,7,6,89,2
48701790,60059265,Roobik,North Hollywood,34.17967,-118.37456,Entire home/apt,110,30,2,5,66,0
534552,1647272,Bianca,Silver Lake,34.08523,-118.27088,Entire home/apt,250,30,9,3,342,0
7763615,40826488,Ann,Hollywood Hills,34.13281,-118.345,Entire home/apt,355,2,47,1,336,23
24514994,14727082,Philip,Hollywood,34.09799,-118.31744,Entire home/apt,99,30,40,12,348,0
7.53118E+17,15621505,Joseph,Hollywood Hills,34.11206,-118.32846,Entire home/apt,320,2,3,1,98,3
47733301,152862766,Tiffany,Culver City,34.01738,-118.40592,Entire home/apt,176,30,12,8,228,7
20330380,14727082,Philip,Hollywood,34.09798,-118.31782,Entire home/apt,119,30,48,12,365,0
416651,1647272,Bianca,Silver Lake,34.08609,-118.27127,Entire home/apt,250,30,16,3,342,1
46156953,373976588,Anne,Los Feliz,34.10285,-118.27498,Entire home/apt,320,2,54,1,156,14
5.41324E+17,300461504,Noelle,Avalon,33.33956,-118.32459,Private room,168,1,84,1,76,75
5.88472E+17,60987403,Navid,West Los Angeles,34.04398,-118.43602,Entire home/apt,164,30,4,1,246,4
52239357,262266715,Momo,Hollywood,34.09482,-118.33091,Entire home/apt,326,2,70,2,128,54
7.34715E+17,3392276,Amir,West Los Angeles,34.0476258,-118.4346024,Entire home/apt,99,30,0,43,261,0
7.40568E+17,484138982,Carrie,Avalon,33.34216,-118.3252,Entire home/apt,434,7,4,1,357,4
40970578,1383305,Steven,Hollywood Hills,34.11064,-118.33389,Entire home/apt,131,30,0,1,177,0
50893980,4955218,Deluxe Suites,Hollywood,34.09186,-118.32979,Entire home/apt,251,1,25,22,347,9
6.9916E+17,266122732,TurnKey Vacation Rentals,Hollywood Hills,34.11205,-118.33579,Entire home/apt,345,1,10,10,334,10
6.84913E+17,3152735,Sylvia,Chatsworth,34.25609,-118.61922,Private room,55,30,3,5,90,3
6898642,28349436,Richard,Studio City,34.15444,-118.3906,Entire home/apt,374,30,7,2,291,0
18373576,103337122,Afri,Burbank,34.1558,-118.34082,Entire home/apt,107,30,363,4,346,17
7.6527E+17,307221175,Khasasha,Culver City,34.01716,-118.39973,Entire home/apt,237,2,4,2,343,4
11642937,20076782,William,North Hollywood,34.17541,-118.36626,Private room,66,2,129,3,275,40
53431138,152862766,Tiffany,Palms,34.02015,-118.40541,Entire home/apt,177,30,6,8,261,4
7.4688E+17,351601637,Adriana,Los Feliz,34.10378,-118.30797,Entire home/apt,184,1,3,76,349,3
23699204,60059265,Roobik,North Hollywood,34.18021,-118.37428,Entire home/apt,99,30,58,5,351,1
6.23428E+17,458329747,Christine,Eagle Rock,34.1400581,-118.2213894,Entire home/apt,138,1,33,1,277,33
29081540,7139666,Maya,Mid-City,34.04794,-118.36037,Entire home/apt,100,30,5,1,235,2
6313370,7425069,Z,Silver Lake,34.09421,-118.27991,Entire home/apt,214,30,97,3,252,1
46587694,4955218,Deluxe Suites,Hollywood,34.09250051,-118.3277592,Entire home/apt,251,2,2,22,330,2
7.31362E+17,404253609,Gigi,Del Rey,33.9861,-118.442,Entire home/apt,212,1,14,6,348,14
6.20256E+17,456018609,Vacasa California,Hollywood,34.10037,-118.31137,Entire home/apt,137,30,0,22,365,0
40571320,10089070,Isabel & Ricky,Silver Lake,34.07857,-118.28372,Entire home/apt,146,31,40,3,86,3
7.70418E+17,24271549,Gary,Sawtelle,34.03643,-118.43506,Entire home/apt,170,1,6,9,354,6
8.05229E+17,430595895,Alex,Silver Lake,34.08208893,-118.2783318,Entire home/apt,457,2,6,18,302,6
51785512,60563279,Steven,Silver Lake,34.08452,-118.27649,Entire home/apt,290,1,53,1,240,50
8.38074E+17,46190515,Dimitry,Rancho Palos Verdes,33.75079166,-118.3161967,Private room,120,30,0,4,364,0
13739644,5990891,Jone,Eagle Rock,34.13813,-118.21678,Entire home/apt,123,31,42,12,276,2
50120664,374464274,DSPG Management,Hollywood,34.09958,-118.3493,Entire home/apt,100,31,5,63,306,4
720051,3298431,Thomas,Mid-City,34.0423,-118.35986,Entire home/apt,75,30,102,2,342,0
51542825,7935447,Octavio,Hollywood,34.10191,-118.34879,Entire home/apt,135,30,1,1,250,1
37265514,280552198,Saba,Mid-City,34.03631,-118.36431,Entire home/apt,107,31,20,1,89,3
38162540,239297989,DeAnna,Venice,33.98258,-118.46468,Entire home/apt,184,2,143,1,176,63
3291844,2127973,Roger,Eagle Rock,34.14122,-118.20797,Entire home/apt,308,2,122,1,202,25
31189202,119676461,David,North Hollywood,34.17597,-118.36929,Entire home/apt,79,30,114,6,79,13
11570849,13585082,Yani,North Hollywood,34.17916,-118.36379,Entire home/apt,70,30,251,3,343,3
18309423,126637925,Aimee,Avalon,33.3434,-118.32812,Entire home/apt,223,1,448,2,309,72
33584186,25864743,Tati,Hollywood,34.10469,-118.31287,Entire home/apt,125,30,3,2,365,0
48328258,207174803,Sky,Westwood,34.06177,-118.43279,Private room,110,30,1,1,348,0
1681745,6342966,Andrea & Ed,Venice,33.98353,-118.46441,Entire home/apt,375,3,393,1,177,40
1455361,7805153,Niv,Silver Lake,34.09323,-118.28062,Entire home/apt,132,30,50,1,342,4
35650504,1546066,Annie,Studio City,34.13752,-118.37833,Entire home/apt,350,5,4,2,64,4
6.25776E+17,192377364,Camila,South San Jose Hills,34.00893,-117.90134,Private room,50,30,4,8,341,4
693634,3548344,Franco,Del Rey,33.98435,-118.42873,Entire home/apt,219,3,115,1,171,16
688583,3515462,Walter,Silver Lake,34.08974,-118.27021,Entire home/apt,95,3,162,1,30,24
6.88445E+17,20532725,Jorge,Long Beach,33.79379,-118.18409,Entire home/apt,104,31,1,6,179,1
6.55166E+17,462902197,David,North Hollywood,34.17988,-118.36897,Entire home/apt,214,1,33,1,105,33
21180219,3709932,Tim,Silver Lake,34.08945,-118.26773,Entire home/apt,140,30,67,1,151,4
6.77375E+17,364599801,Eric,Westlake,34.05195,-118.2792,Entire home/apt,18,30,1,18,341,1
6.39924E+17,44850568,Clarissa,Del Aire,33.91096,-118.36475,Entire home/apt,300,21,2,4,362,2
35995079,266529358,Samantha,Burbank,34.15853,-118.31672,Entire home/apt,242,1,93,1,208,41
4849148,3035887,Matthew,Silver Lake,34.09345,-118.27208,Entire home/apt,165,30,112,2,277,6
33682108,1226742,Johnny,Silver Lake,34.09589,-118.26838,Entire home/apt,362,1,117,1,163,29
6.91306E+17,10114347,Robert,Hyde Park,33.98798,-118.35134,Entire home/apt,244,2,27,6,77,27
7.21671E+17,47944812,Gavin,Hermosa Beach,33.85472,-118.39722,Entire home/apt,275,2,13,1,4,13
5.74893E+17,121095803,Kim,Rancho Park,34.03808,-118.42973,Private room,104,4,40,1,73,40
11161427,38789076,Eric,North Hollywood,34.17467,-118.36213,Entire home/apt,155,1,216,1,280,61
45785851,117185679,Lilly,Hollywood Hills,34.13449,-118.34459,Entire home/apt,449,3,34,17,55,6
6.89768E+17,448277486,A&T,Del Rey,33.98624164,-118.4414014,Entire home/apt,221,1,21,2,202,21
48445435,391000211,John,Inglewood,33.97909,-118.35711,Entire home/apt,139,3,69,1,336,34
45484124,23522012,Chris And Rudy,Palmdale,34.60639,-118.13842,Private room,50,2,11,2,58,11
14031680,73840736,Tony,North Hollywood,34.16206,-118.37074,Private room,80,30,27,2,359,1
45281101,106980640,Rose,Westlake,34.07562,-118.28485,Private room,50,30,5,17,89,1
51069364,395789362,Dreams,Arlington Heights,34.04393,-118.32086,Private room,103,30,4,8,35,1
40621754,225239466,Anita,Burbank,34.16253,-118.30749,Entire home/apt,116,3,39,1,87,33
7984768,95057,Paula,Boyle Heights,34.03769,-118.21665,Entire home/apt,206,4,64,1,295,14
47748455,63644288,Rahmet,Inglewood,33.96344,-118.36827,Private room,71,31,50,1,365,22
50179118,88719952,Jasmine,Long Beach,33.7883,-118.15564,Entire home/apt,123,1,127,1,277,72
7.96642E+17,221302222,Ana,Lawndale,33.88221673,-118.3514552,Entire home/apt,97,1,3,5,355,3
5.45799E+17,86897525,Bielca,Inglewood,33.93177,-118.33877,Entire home/apt,94,31,37,1,360,33
8.27625E+17,500670909,Majeed,Castaic Canyons,34.46225,-118.51186,Entire home/apt,299,2,0,1,347,0
52467037,52858573,Monia,Signal Hill,33.79318,-118.16264,Entire home/apt,160,1,68,2,261,48
42390969,337350048,Gustavo,Inglewood,33.93468,-118.33597,Entire home/apt,281,1,49,2,168,10
51688773,418729486,Avi,North Hollywood,34.18251,-118.37614,Entire home/apt,200,3,1,2,125,1
8.0676E+17,411686257,Chid,Inglewood,33.94445,-118.34336,Entire home/apt,219,2,4,13,353,4
52799659,427457313,Patty,Lawndale,33.87755,-118.34902,Entire home/apt,125,30,6,1,254,4
2802901,12939323,Kerry,Los Feliz,34.10844,-118.28796,Entire home/apt,236,30,76,3,331,4
19595759,80700557,J.T.,Manhattan Beach,33.89171,-118.41103,Entire home/apt,400,30,2,1,0,0
35431372,212356704,Abigail & Nathaniel,Inglewood,33.93385,-118.32929,Entire home/apt,225,31,25,2,365,8
51301566,134267499,StayCozy,Hollywood,34.1037,-118.34334,Entire home/apt,76,31,0,102,152,0
7.1842E+17,24271549,Gary,Century City,34.0515,-118.41935,Entire home/apt,163,1,8,9,350,8
46433844,62972694,Amy,Alondra Park,33.88703,-118.34126,Entire home/apt,385,2,85,2,134,36
8985904,46943945,Professional,Westwood,34.06126,-118.44333,Entire home/apt,370,30,50,5,365,0
48547541,66454922,Paige,Lennox,33.9435,-118.36522,Entire home/apt,154,2,68,1,153,38
6.08757E+17,2174792,Bonita,Silver Lake,34.08936,-118.27027,Entire home/apt,247,30,1,2,306,1
44245349,352387292,Valeriia,Van Nuys,34.17344,-118.44203,Entire home/apt,115,30,3,4,104,0
52888348,415520881,Chala,Long Beach,33.76405,-118.19236,Entire home/apt,120,31,71,1,271,44
19850310,140181686,Sho,Westwood,34.06413,-118.43282,Entire home/apt,259,30,5,1,365,0
52459297,233200828,Daniel,Encino,34.16963,-118.52592,Entire home/apt,100,30,6,2,348,3
48197952,25033254,Kristen,Los Feliz,34.10072,-118.28231,Entire home/apt,276,2,110,2,152,57
19737831,20184961,Lucy,North Hollywood,34.16766,-118.36,Entire home/apt,103,2,138,1,151,31
49648311,106980640,Rose,Westlake,34.0741,-118.28532,Private room,25,30,2,17,252,0
49568175,339628354,Gabriel,Burbank,34.16811,-118.35465,Private room,85,1,2,5,363,2
6.09524E+17,430094148,Amara,Westwood,34.06547,-118.45212,Entire home/apt,246,5,21,15,47,21
46022180,160885199,Lorena,Westwood,34.0637,-118.45042,Entire home/apt,131,30,89,2,263,20
5.7868E+17,155173,Aubrey,Burbank,34.15637,-118.33684,Private room,91,1,88,9,331,88
53973370,138092283,Shawn,Westwood,34.06263,-118.44282,Entire home/apt,119,30,4,13,290,2
15806303,61265154,M. Jeneen,Westwood,34.0644,-118.45222,Entire home/apt,107,30,100,2,215,5
48898976,10601227,Margaret,Burbank,34.1914,-118.3066,Entire home/apt,112,2,89,1,100,40
48135658,10211603,Christina,Culver City,34.00213,-118.40957,Entire home/apt,185,2,73,1,344,28
53102141,400373912,Jason,Inglewood,33.95323,-118.34583,Entire home/apt,113,31,29,1,268,27
8.0631E+17,364599801,Eric,Westlake,34.05391808,-118.2798032,Shared room,18,30,0,18,364,0
5.44834E+17,37857889,Harborside Homes,Del Rey,33.98691,-118.42942,Entire home/apt,161,30,3,4,242,3
7.0588E+17,477900137,Andrew,Burbank,34.1858,-118.29852,Entire home/apt,160,1,29,1,2,29
5.49476E+17,213524883,Cubier,Culver City,34.00997,-118.41973,Entire home/apt,209,2,50,40,262,47
6.61531E+17,104422872,Padmapriya,View Park-Windsor Hills,33.99118,-118.34328,Entire home/apt,164,2,18,3,75,18
35548076,102387379,Laura,Manhattan Beach,33.89908,-118.41871,Entire home/apt,300,3,15,1,129,10
54130655,13455001,Paula,Lawndale,33.8759,-118.35281,Entire home/apt,200,2,4,1,90,3
5.81922E+17,24755519,Sam,Century City,34.05079,-118.41999,Entire home/apt,140,30,3,3,269,3
5.66238E+17,444990315,Mansour,Culver City,34.01177,-118.40423,Entire home/apt,106,2,31,6,340,29
24122151,181703388,Mark,North Hollywood,34.19499,-118.39078,Private room,45,31,29,3,65,0
40657385,38501289,Sora,Culver City,34.00336,-118.42005,Entire home/apt,208,2,60,1,88,21
35313236,247083049,Sally,West Covina,34.00658,-117.87958,Private room,32,1,13,4,0,0
19962144,33836824,Giselle,Long Beach,33.76911,-118.16148,Private room,125,4,11,2,0,2
24205273,5111518,Will,North Hollywood,34.18205,-118.38082,Private room,49,31,18,6,67,0
46222123,75277436,Jennifer,Westwood,34.06331,-118.45046,Entire home/apt,125,30,12,4,218,4
8.18191E+17,364599801,Eric,Pico-Union,34.05153045,-118.2804624,Private room,65,30,0,18,365,0
6.06417E+17,430560811,Michael,View Park-Windsor Hills,34.00646,-118.33748,Private room,64,1,22,1,47,22
15694689,49386735,Rachel,Westwood,34.065079,-118.426208,Entire home/apt,139,30,54,7,88,0
6.39197E+17,461925113,Ryan,Burbank,34.14906,-118.33191,Entire home/apt,491,30,30,1,243,30
39619176,49965549,Abdul,View Park-Windsor Hills,33.99371,-118.34993,Entire home/apt,275,4,33,9,340,10
1999243,10299428,Akiko,Santa Monica,34.01852,-118.47295,Private room,84,1,606,4,246,100
53845129,10838909,Pamela,Baldwin Hills/Crenshaw,34.00986,-118.35136,Private room,121,30,12,1,363,11
35491396,26929009,Ciara,Hyde Park,33.98194,-118.35068,Entire home/apt,80,30,40,1,290,2
33973027,108275502,Lily,Mid-City,34.04541,-118.3592,Entire home/apt,165,30,5,1,0,0
3656419,18522071,Felix,Van Nuys,34.17599,-118.4635,Private room,60,3,83,1,271,9
7.29914E+17,127748402,Sima,Burbank,34.18587,-118.28932,Private room,72,3,14,2,297,14
6.97154E+17,174235651,Keneika,Palmdale,34.56559,-118.09098,Entire home/apt,187,1,4,1,126,4
6.36878E+17,57920019,Nojan,Koreatown,34.05837,-118.29856,Private room,297,1,20,3,173,20
7.72029E+17,51631222,Jessie,Santa Monica,34.0139209,-118.472909,Private room,75,2,17,1,112,17
52528154,78043923,Amir,Santa Monica,34.02091,-118.47445,Entire home/apt,200,2,35,3,81,25
52597407,689111,Edith,Culver City,34.008308,-118.39061,Entire home/apt,155,21,1,1,47,1
7.253E+17,261470409,Mark,Encino,34.178659,-118.5095586,Entire home/apt,248,1,1,3,301,1
26189783,196835751,Joy,West Los Angeles,34.04555,-118.42711,Entire home/apt,212,2,146,1,171,29
3924206,3392276,Amir,West Los Angeles,34.0476265,-118.4346008,Entire home/apt,33,30,49,43,347,2
28134198,40787329,Doug,Santa Monica,34.03627,-118.47382,Entire home/apt,399,30,0,1,87,0
54126134,104269938,Lucas,Inglewood,33.96178,-118.36511,Entire home/apt,120,31,1,2,358,0
29214994,220118615,Home Sweet,Encino,34.17322,-118.51737,Entire home/apt,308,4,79,9,360,18
